id,timestamp,latency_ns,url,method,status_code
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.337267264+08:00,1152102,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.342174373+08:00,767408,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.346688139+08:00,1120719,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.352186552+08:00,539537,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.357180964+08:00,430806,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.362212171+08:00,630224,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.366314529+08:00,350471,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.37228898+08:00,959229,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.377146068+08:00,783389,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.381277833+08:00,714320,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.387341206+08:00,570654,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.391472691+08:00,412917,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.396552369+08:00,709008,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.401876607+08:00,604505,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.407149074+08:00,655796,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.412287364+08:00,715542,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.416669021+08:00,584603,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.421942814+08:00,543850,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.427317228+08:00,854779,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.431846616+08:00,420997,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.437036095+08:00,667484,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.441242064+08:00,519691,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.446261303+08:00,1002539,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.451380346+08:00,513221,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.456544411+08:00,1235580,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.461271287+08:00,1063503,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.467030961+08:00,660880,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.472015337+08:00,349179,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.477289953+08:00,438412,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.482253932+08:00,396224,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.486272288+08:00,1200258,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.492016887+08:00,1144436,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.496746628+08:00,847761,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.501225036+08:00,1307604,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.506313188+08:00,780618,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.511903059+08:00,941318,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.516476057+08:00,979113,http://127.0.0.1:8081/bytes/:5,GET,400
97b12e36-0980-4f8c-affb-57b4929ffe50,2026-03-29T21:01:58.522040919+08:00,472239,http://127.0.0.1:8081/bytes/:5,GET,400
